TransactionID,AccountNumber,TransactionType,Amount,TransactionDate,BranchCode,Currency,TransactionStatus,Channel,Fees,GeoLocation
1533,887607.0,Withdrawal,4442.42,2019-02-14,255,ZAR,Pending,ATM,8.07,"-33.9249,18.4241"
1534,722158.0,Withdrawal,8995.8,2019-12-27,38,JPY,Reversed,POS,6.22,"35.6895,139.6917"
1535,343810.0,Deposit,2705.74,2020-08-13,203,AUD,Reversed,Branch,7.5,"-33.8688,151.2093"
1536,927731.0,Transfer,9689.49,2019-03-16,79,BRL,Failed,Online Banking,0.97,"-23.5505,-46.6333"
1537,149594.0,Transfer,385.03,2021-07-20,389,AUD,Failed,Branch,4.13,"-33.8688,151.2093"
1538,667671.0,Payment,9192.89,2020-01-16,257,SGD,Completed,POS,1.01,"1.3521,103.8198"
1539,887621.0,,2840.32,2021-09-03,456,SGD,Pending,ATM,8.09,"43.65107,-79.347015"
1540,314130.0,Transfer,6054.55,2023-06-18,310,INR,Completed,Online Banking,1.75,"19.076,72.8777"
1541,563525.0,Deposit,4735.31,2019-10-31,480,INR,Pending,Branch,3.54,"19.076,72.8777"
1542,470722.0,Withdrawal,1644.22,2021-12-12,122,EUR,Completed,,0.6,"25.276987,55.296249"
1543,736033.0,Payment,501.53,2019-07-17,178,SGD,Pending,ATM,6.69,"1.3521,103.8198"
1544,693300.0,Payment,5066.11,2023-12-08,309,AUD,Pending,Mobile App,3.81,"-33.8688,151.2093"
1545,449640.0,Deposit,6819.75,2020-11-24,167,EUR,Completed,ATM,3.25,"48.8566,2.3522"
1546,418199.0,Withdrawal,2252.33,2019-06-04,14,BRL,Completed,Branch,4.43,"-23.5505,-46.6333"
1547,175215.0,Transfer,3411.48,2022-10-05,9,CAD,Failed,Online Banking,5.24,"43.65107,-79.347015"
1548,989988.0,Withdrawal,8265.26,2021-04-07,45,EUR,Completed,POS,0.98,"48.8566,2.3522"
1549,294495.0,Transfer,4556.5,2023-11-15,379,SGD,Completed,Mobile App,0.44,"1.3521,103.8198"
1550,252855.0,Withdrawal,7763.24,2022-01-31,315,ZAR,Completed,Mobile App,1.15,"-33.9249,18.4241"
1551,235303.0,,4740.31,2022-02-28,409,INR,Pending,Mobile App,4.83,"19.076,72.8777"
1552,498954.0,Payment,2962.34,2022-06-30,92,USD,Reversed,Branch,1.1,"40.7128,-74.006"
1553,101202.0,Transfer,7639.86,2024-10-29,287,AUD,Pending,ATM,6.61,"-33.8688,151.2093"
1554,953713.0,,9871.12,2021-11-30,379,GBP,Pending,ATM,9.5,"51.5074,-0.1278"
1555,818479.0,Deposit,1879.88,2020-02-14,13,JPY,Failed,ATM,8.34,"35.6895,139.6917"
1556,537029.0,Deposit,6957.97,2022-05-19,378,EUR,Completed,Branch,1.53,"52.52,13.405"
1557,853247.0,Payment,8848.48,2019-01-08,72,CAD,Pending,Mobile App,4.13,"43.65107,-79.347015"
1558,950197.0,Payment,3628.63,2021-07-26,11,EUR,Failed,ATM,2.85,"52.52,13.405"
1559,517388.0,Transfer,628.82,2023-07-15,475,USD,Completed,Branch,6.21,"40.7128,-74.006"
1560,109273.0,Deposit,1071.11,2021-04-14,360,EUR,Failed,Branch,5.44,"52.52,13.405"
1561,398030.0,Transfer,7980.19,2021-09-29,215,JPY,Failed,POS,9.59,"35.6895,139.6917"
1562,897083.0,Deposit,8761.78,2023-07-29,334,JPY,Completed,Online Banking,1.32,"35.6895,139.6917"
1563,537422.0,Payment,4386.92,2022-01-22,240,EUR,Completed,Branch,5.21,
1564,298599.0,Payment,4905.29,2021-03-09,225,AUD,Pending,Online Banking,9.39,"-33.8688,151.2093"
1565,679835.0,Transfer,7280.59,2020-05-04,85,AUD,Reversed,Branch,1.7,"19.076,72.8777"
1566,650050.0,Payment,7572.64,2024-04-09,440,BRL,Reversed,Online Banking,8.8,"-23.5505,-46.6333"
1567,789689.0,Withdrawal,3773.74,2023-04-23,47,BRL,Pending,Branch,2.64,"-23.5505,-46.6333"
1568,544017.0,Withdrawal,1511.84,2023-07-05,417,ZAR,Reversed,Branch,6.27,"-33.9249,18.4241"
1569,639271.0,Transfer,3094.71,2020-03-27,88,USD,Failed,Mobile App,8.27,"40.7128,-74.006"
1570,669299.0,Deposit,7070.82,2019-01-29,413,EUR,Failed,POS,0.81,"52.52,13.405"
1571,178396.0,Payment,2593.33,2022-10-07,301,BRL,Completed,Online Banking,1.03,"-23.5505,-46.6333"
1572,402412.0,,3166.02,2024-04-20,97,USD,Failed,POS,6.68,"40.7128,-74.006"
1573,583025.0,Withdrawal,1104.84,2020-02-02,89,EUR,Failed,Online Banking,8.52,"52.52,13.405"
1574,394029.0,Withdrawal,5348.36,2021-07-23,101,BRL,Reversed,POS,9.62,"-23.5505,-46.6333"
1575,664784.0,Transfer,5313.81,2020-02-26,163,AUD,Completed,ATM,7.95,"-33.8688,151.2093"
1576,230212.0,,1224.27,2020-08-19,13,INR,Reversed,Mobile App,5.11,"25.276987,55.296249"
1577,297636.0,Deposit,7969.28,2020-08-25,14,CAD,Reversed,ATM,8.09,"43.65107,-79.347015"
1578,697121.0,Transfer,6159.77,2019-06-26,172,INR,Completed,POS,2.7,"19.076,72.8777"
1579,167062.0,Transfer,7391.36,2021-04-20,487,BRL,Completed,POS,,"-23.5505,-46.6333"
1580,164256.0,Deposit,1495.98,2023-03-22,346,JPY,Pending,Mobile App,4.85,"35.6895,139.6917"
1581,110826.0,Deposit,6205.06,2020-12-28,431,AUD,Completed,Online Banking,5.09,"-33.8688,151.2093"
1582,456443.0,Withdrawal,2179.25,2023-11-01,277,JPY,Pending,Branch,9.76,"35.6895,139.6917"
1583,769579.0,Transfer,2577.2,2024-03-18,382,EUR,Completed,Mobile App,2.32,"48.8566,2.3522"
1584,937052.0,Deposit,8481.46,2021-08-25,309,USD,Failed,POS,4.17,"48.8566,2.3522"
1585,966867.0,,2233.92,2022-10-19,410,SGD,Pending,,8.36,"43.65107,-79.347015"
1586,990681.0,Deposit,1086.94,2021-01-02,473,AED,Reversed,POS,1.82,"25.276987,55.296249"
1587,694645.0,Transfer,2919.74,2024-03-29,378,INR,Completed,Mobile App,0.7,"19.076,72.8777"
1588,616960.0,Withdrawal,507.96,2019-09-01,124,INR,Pending,Mobile App,,"19.076,72.8777"
1589,390618.0,Deposit,5031.02,2019-11-06,250,CAD,Failed,Online Banking,0.41,"43.65107,-79.347015"
1590,374915.0,Payment,5851.36,2020-04-30,241,CAD,Reversed,Mobile App,8.08,
1591,508210.0,Payment,4978.67,2020-05-14,66,USD,Completed,ATM,7.21,"40.7128,-74.006"
1592,340201.0,Payment,8906.78,2023-03-20,429,AUD,Pending,Branch,2.51,"-33.8688,151.2093"
1593,184510.0,Transfer,2025.33,2020-12-11,90,EUR,Reversed,Mobile App,7.78,"48.8566,2.3522"
1594,457988.0,Deposit,9504.61,2020-03-26,33,EUR,Failed,ATM,9.04,"-33.9249,18.4241"
1595,112052.0,,4480.28,2022-09-04,60,AUD,Completed,Online Banking,5.87,"-33.8688,151.2093"
1596,926468.0,Transfer,9417.8,2020-09-05,419,GBP,Pending,Branch,4.44,"51.5074,-0.1278"
1597,748143.0,Transfer,4270.29,2023-01-19,436,BRL,Completed,POS,9.74,"-23.5505,-46.6333"
1598,111829.0,Deposit,1916.84,2021-05-13,377,JPY,Completed,Mobile App,9.99,"35.6895,139.6917"
1599,294877.0,Withdrawal,7587.54,2021-10-13,51,GBP,Pending,ATM,8.44,"51.5074,-0.1278"
1600,241682.0,Payment,2803.57,2019-10-20,135,ZAR,Pending,ATM,5.27,"-33.9249,18.4241"
1601,114608.0,Payment,3824.4,2021-04-06,308,USD,Completed,POS,6.23,"40.7128,-74.006"
1602,509522.0,Withdrawal,8156.3,2021-10-23,210,SGD,Reversed,Online Banking,5.22,"1.3521,103.8198"
1603,402517.0,Deposit,524.39,2019-02-25,315,INR,Reversed,Mobile App,2.03,"52.52,13.405"
1604,754310.0,Transfer,3195.35,2024-07-08,285,SGD,Completed,ATM,5.83,"1.3521,103.8198"
1605,906279.0,Deposit,626.45,2022-01-03,261,CAD,Reversed,POS,5.89,"43.65107,-79.347015"
1606,135525.0,Withdrawal,2241.7,2023-10-06,393,BRL,Completed,ATM,3.9,"-23.5505,-46.6333"
1607,316608.0,,5453.59,2020-02-22,40,JPY,Completed,POS,2.54,
1608,498908.0,Transfer,2537.59,2024-05-30,227,ZAR,Pending,Branch,9.62,"-33.9249,18.4241"
1609,492610.0,Payment,8850.91,2023-09-07,396,AUD,Completed,Mobile App,9.99,"-33.8688,151.2093"
1610,642675.0,Transfer,2874.5,2021-03-05,257,SGD,Failed,POS,2.16,"-23.5505,-46.6333"
1611,631173.0,Payment,8456.76,2020-01-21,280,ZAR,Completed,Mobile App,2.64,"-33.9249,18.4241"
1612,903514.0,Payment,5688.65,2024-09-22,124,INR,Pending,Mobile App,9.44,"19.076,72.8777"
1613,803081.0,Withdrawal,9838.13,2021-04-23,26,USD,Completed,POS,6.28,"40.7128,-74.006"
1614,687884.0,Transfer,4355.52,2022-08-02,47,CAD,Failed,Mobile App,0.98,"43.65107,-79.347015"
1615,325717.0,Withdrawal,4896.68,2020-06-08,300,JPY,Reversed,Mobile App,6.18,"35.6895,139.6917"
1616,506435.0,Payment,1311.37,2019-01-18,435,INR,Reversed,Mobile App,3.35,"51.5074,-0.1278"
1617,890810.0,Transfer,4703.09,2022-12-23,293,SGD,Failed,,5.29,"1.3521,103.8198"
1618,856378.0,Deposit,9857.05,2019-03-19,493,EUR,Failed,Mobile App,6.23,"52.52,13.405"
1619,186258.0,Withdrawal,441.36,2019-10-05,355,AED,Completed,ATM,5.06,"25.276987,55.296249"
1620,821783.0,Deposit,8380.27,2023-04-06,468,GBP,Reversed,POS,6.05,"25.276987,55.296249"
1621,914883.0,Payment,1123.18,2021-04-10,72,CAD,Completed,ATM,2.11,"43.65107,-79.347015"
1622,563284.0,Withdrawal,7348.82,2024-01-28,440,GBP,Failed,Online Banking,5.07,"51.5074,-0.1278"
1623,450197.0,,7468.74,2024-03-26,380,SGD,Failed,Mobile App,1.59,"1.3521,103.8198"
1624,751927.0,Payment,2448.69,2024-12-01,426,SGD,Completed,,1.31,"1.3521,103.8198"
1625,761387.0,Transfer,2589.45,2023-09-22,366,CAD,Reversed,ATM,1.71,"43.65107,-79.347015"
1626,473790.0,Deposit,9806.29,2023-05-19,247,JPY,Pending,Mobile App,1.53,
1627,286303.0,Transfer,7281.35,2021-04-11,44,ZAR,Reversed,Branch,1.93,"48.8566,2.3522"
1628,335067.0,Withdrawal,2038.5,2024-05-31,303,CAD,Reversed,POS,4.14,"43.65107,-79.347015"
1629,343729.0,Payment,8466.52,2023-06-24,431,INR,Reversed,Mobile App,1.25,"19.076,72.8777"
1630,110326.0,Transfer,6795.15,2021-09-16,19,INR,Failed,Mobile App,6.3,"19.076,72.8777"
1631,893188.0,Transfer,8374.64,2024-09-01,278,USD,Pending,Branch,5.67,"40.7128,-74.006"
1632,423291.0,Deposit,9303.55,2020-10-24,447,SGD,Reversed,POS,3.03,"1.3521,103.8198"
1633,643331.0,Payment,6700.25,2020-06-06,409,JPY,Completed,POS,9.17,"35.6895,139.6917"
1634,519270.0,Withdrawal,4120.34,2024-09-11,385,AED,Pending,Branch,6.05,"25.276987,55.296249"
1635,108975.0,Withdrawal,9036.33,2019-10-13,299,AUD,Reversed,POS,2.37,"-33.8688,151.2093"
1636,774148.0,Deposit,3125.14,2019-03-06,172,JPY,Failed,POS,6.3,"35.6895,139.6917"
1637,119633.0,Payment,823.9,2020-05-23,344,EUR,Reversed,Mobile App,3.9,"48.8566,2.3522"
1638,531266.0,Deposit,2001.17,2021-09-16,482,EUR,Completed,POS,4.87,"52.52,13.405"
1639,375346.0,Deposit,9062.67,2019-01-15,141,EUR,Completed,ATM,6.81,"52.52,13.405"
1640,818638.0,Transfer,3908.0,2021-06-11,69,AED,Failed,Mobile App,1.08,"25.276987,55.296249"
1641,899031.0,Withdrawal,3741.33,2024-10-17,152,INR,Pending,POS,6.9,"52.52,13.405"
1642,147863.0,Withdrawal,4163.96,2023-03-28,479,EUR,Reversed,ATM,3.79,"52.52,13.405"
1643,899201.0,Transfer,6390.9,2023-03-15,376,INR,Completed,POS,7.7,"19.076,72.8777"
1644,714175.0,Deposit,1242.58,2022-07-08,377,EUR,Failed,Online Banking,0.0,"52.52,13.405"
1645,675406.0,Transfer,8402.9,2020-08-02,343,SGD,Pending,POS,6.47,"25.276987,55.296249"
1646,557010.0,Payment,2758.16,2022-04-24,54,SGD,Failed,Mobile App,1.08,"1.3521,103.8198"
1647,456309.0,Withdrawal,1393.61,2020-06-04,227,AUD,Failed,POS,1.08,"-33.9249,18.4241"
1648,784583.0,Withdrawal,3704.8,2023-12-25,156,BRL,Reversed,Branch,4.0,"-23.5505,-46.6333"
1649,592338.0,Transfer,8662.88,2020-08-08,257,JPY,Pending,POS,5.21,
1650,471599.0,Transfer,8848.22,2022-11-15,50,USD,Pending,Online Banking,3.05,"40.7128,-74.006"
1651,892349.0,Payment,4222.16,2022-09-23,368,JPY,Pending,POS,7.06,"-33.9249,18.4241"
1652,191404.0,Payment,5878.44,2023-03-09,70,CAD,Reversed,Online Banking,9.0,"43.65107,-79.347015"
1653,285794.0,Withdrawal,530.13,2022-08-16,434,SGD,Failed,ATM,5.36,"1.3521,103.8198"
1654,653558.0,Deposit,60.88,2024-03-03,25,CAD,Reversed,Mobile App,1.69,"51.5074,-0.1278"
1655,770898.0,Deposit,4311.52,2023-07-26,399,USD,Pending,POS,0.79,"40.7128,-74.006"
1656,754207.0,Deposit,5328.25,2019-07-01,4,BRL,Reversed,Mobile App,8.28,
1657,128484.0,Payment,7155.47,2020-04-08,208,INR,Reversed,Branch,8.0,"19.076,72.8777"
1658,915341.0,Transfer,4423.27,2022-11-30,472,BRL,Completed,Branch,9.52,"-23.5505,-46.6333"
1659,401966.0,Payment,1405.4,2021-01-05,420,CAD,Reversed,Online Banking,5.81,"43.65107,-79.347015"
1660,578328.0,Payment,8744.23,2024-10-05,161,USD,Reversed,POS,1.79,"40.7128,-74.006"
1661,813658.0,Payment,7510.63,2024-12-13,196,EUR,Reversed,Mobile App,0.36,"52.52,13.405"
1662,294357.0,Deposit,5934.41,2020-11-03,171,CAD,Failed,POS,1.06,"52.52,13.405"
1663,728649.0,Withdrawal,2308.2,2023-11-27,471,CAD,Reversed,POS,4.45,"43.65107,-79.347015"
1664,601429.0,Withdrawal,3108.18,2019-12-09,367,EUR,Failed,Online Banking,9.13,"48.8566,2.3522"
1665,138893.0,Withdrawal,2034.66,2020-04-04,2,GBP,Reversed,,3.46,"51.5074,-0.1278"
1666,791676.0,Transfer,6306.65,2020-07-05,487,BRL,Completed,ATM,,"-23.5505,-46.6333"
1667,166318.0,Payment,6450.08,2021-05-24,271,SGD,Reversed,POS,3.95,"1.3521,103.8198"
1668,670612.0,Deposit,5236.14,2021-12-29,201,AUD,Reversed,ATM,2.32,"-33.8688,151.2093"
1669,978358.0,Deposit,9397.21,2022-04-06,256,INR,Reversed,ATM,8.35,"19.076,72.8777"
1670,298598.0,Transfer,3948.93,2019-12-04,424,EUR,Failed,POS,0.89,"52.52,13.405"
1671,337767.0,Payment,958.18,2021-04-06,455,EUR,Completed,Online Banking,9.76,"52.52,13.405"
1672,765627.0,Withdrawal,828.27,2023-06-18,10,EUR,Reversed,Mobile App,6.89,"48.8566,2.3522"
1673,175915.0,Withdrawal,2496.26,2024-10-04,485,BRL,Failed,Branch,1.96,"-23.5505,-46.6333"
1674,536333.0,Payment,3171.68,2023-05-16,340,JPY,Pending,Online Banking,9.81,
1675,467863.0,Transfer,1504.59,2020-08-11,127,SGD,Reversed,Branch,7.69,"1.3521,103.8198"
1676,470509.0,Payment,3942.71,2021-11-02,200,USD,Pending,Online Banking,7.57,"40.7128,-74.006"
1677,357409.0,Payment,9856.12,2020-06-04,91,USD,Failed,Online Banking,,
1678,580092.0,Withdrawal,9855.39,2022-05-23,67,AED,Reversed,Branch,8.81,"25.276987,55.296249"
1679,929079.0,Transfer,3091.75,2024-05-29,213,BRL,Completed,,9.99,"-23.5505,-46.6333"
1680,171138.0,Payment,2817.85,2019-11-23,107,EUR,Failed,POS,7.44,"48.8566,2.3522"
1681,109566.0,Deposit,4101.09,2020-09-17,145,GBP,Reversed,POS,6.07,"51.5074,-0.1278"
1682,374226.0,Deposit,8768.31,2023-08-13,153,ZAR,Pending,ATM,0.59,"-33.9249,18.4241"
1683,351562.0,Transfer,3908.62,2024-11-14,445,JPY,Reversed,POS,8.78,"35.6895,139.6917"
1684,117602.0,Withdrawal,1204.4,2020-02-15,167,BRL,Failed,,8.92,"-23.5505,-46.6333"
1685,405817.0,Withdrawal,5475.17,2022-09-25,210,USD,Completed,Branch,1.68,"40.7128,-74.006"
1686,262822.0,Deposit,8879.18,2019-11-03,53,USD,Failed,Branch,6.54,"40.7128,-74.006"
1687,478306.0,,5597.08,2024-04-05,200,ZAR,Reversed,POS,4.55,"-33.9249,18.4241"
1688,776858.0,Deposit,4178.52,2019-04-09,86,JPY,Pending,POS,1.14,"35.6895,139.6917"
1689,102525.0,Payment,4308.32,2024-01-01,147,EUR,Pending,Online Banking,0.47,"52.52,13.405"
1690,730013.0,Deposit,648.62,2021-04-17,230,GBP,Completed,Mobile App,4.15,"51.5074,-0.1278"
1691,722575.0,Payment,9896.61,2024-10-22,181,USD,Failed,Branch,0.21,"40.7128,-74.006"
1692,429944.0,Transfer,3333.2,2024-07-18,189,CAD,Completed,ATM,4.95,"43.65107,-79.347015"
1693,302022.0,Payment,708.28,2023-02-15,408,BRL,Completed,ATM,3.2,"-23.5505,-46.6333"
1694,487218.0,Deposit,8222.25,2023-10-12,9,USD,Completed,ATM,1.33,"40.7128,-74.006"
1695,584683.0,Withdrawal,458.24,2019-06-28,166,ZAR,Completed,POS,8.23,"-33.9249,18.4241"
1696,315434.0,Deposit,9497.32,2024-06-07,159,EUR,Failed,POS,0.33,"48.8566,2.3522"
1697,381206.0,Withdrawal,2858.56,2020-03-11,407,GBP,Completed,POS,9.23,"51.5074,-0.1278"
1698,318007.0,Withdrawal,1656.4,2022-06-29,127,USD,Pending,POS,3.09,"40.7128,-74.006"
1699,667158.0,Withdrawal,3998.53,2024-08-17,461,GBP,Failed,ATM,6.17,"51.5074,-0.1278"
1700,796566.0,Withdrawal,2594.6,2023-02-20,363,JPY,Completed,POS,3.23,"35.6895,139.6917"
1701,469826.0,Transfer,4857.24,2020-09-16,311,JPY,Reversed,Branch,5.75,
1702,659624.0,Transfer,907.04,2020-05-16,158,EUR,Pending,POS,,"48.8566,2.3522"
1703,965641.0,Deposit,7426.76,2024-09-28,234,AUD,Reversed,Online Banking,4.99,"-33.8688,151.2093"
1704,476959.0,Transfer,2969.85,2024-04-23,329,EUR,Pending,Mobile App,,"48.8566,2.3522"
1705,728629.0,Transfer,9427.11,2021-04-24,371,USD,Completed,,7.22,"19.076,72.8777"
1706,628504.0,Withdrawal,4631.36,2024-09-21,179,BRL,Completed,ATM,3.08,"43.65107,-79.347015"
1707,152375.0,Deposit,9148.84,2020-10-16,329,ZAR,Completed,POS,4.45,"-33.9249,18.4241"
1708,692123.0,Transfer,1208.66,2020-11-24,31,INR,Completed,Mobile App,7.49,"19.076,72.8777"
1709,122114.0,Payment,5453.96,2020-10-14,157,GBP,Reversed,Mobile App,8.31,"51.5074,-0.1278"
1710,439647.0,Payment,1713.38,2022-10-11,218,EUR,Pending,Online Banking,7.8,"48.8566,2.3522"
1711,198136.0,Payment,7709.26,2019-09-13,385,INR,Failed,Online Banking,4.25,"19.076,72.8777"
1712,459129.0,Deposit,8267.82,2022-04-05,380,EUR,Completed,Mobile App,5.87,"52.52,13.405"
1713,543790.0,Transfer,8333.55,2020-07-17,258,GBP,Pending,POS,0.85,"51.5074,-0.1278"
1714,402799.0,Payment,5196.25,2021-02-20,403,SGD,Reversed,Branch,,"-33.8688,151.2093"
1715,295379.0,Deposit,7305.22,2019-01-25,130,EUR,Reversed,POS,9.77,"48.8566,2.3522"
1716,593416.0,Deposit,5287.08,2022-10-13,299,BRL,Pending,POS,4.68,"-23.5505,-46.6333"
1717,341230.0,Payment,8282.3,2023-04-16,458,ZAR,Pending,Online Banking,0.88,"-33.9249,18.4241"
1718,507948.0,Payment,4899.87,2023-01-02,226,BRL,Pending,POS,0.71,"-23.5505,-46.6333"
1719,813166.0,Withdrawal,2346.32,2023-03-05,205,BRL,Completed,ATM,4.18,"-23.5505,-46.6333"
1720,351773.0,Transfer,4723.27,2024-05-17,466,GBP,Completed,POS,7.5,"51.5074,-0.1278"
1721,118753.0,Payment,2533.11,2019-05-31,184,AUD,Pending,Mobile App,1.74,"-33.8688,151.2093"
1722,224227.0,Transfer,3948.04,2023-04-13,104,INR,Pending,Online Banking,6.48,"19.076,72.8777"
1723,742280.0,Transfer,175.35,2019-01-30,359,GBP,Completed,ATM,3.24,
1724,887145.0,Transfer,9180.68,2021-10-10,164,ZAR,Failed,POS,5.65,"-33.9249,18.4241"
1725,309479.0,Deposit,7673.43,2022-05-10,161,GBP,Failed,Branch,6.29,"40.7128,-74.006"
1726,429587.0,Deposit,1424.72,2023-08-14,494,GBP,Failed,ATM,5.45,"51.5074,-0.1278"
1727,470753.0,Transfer,6630.88,2024-06-18,454,JPY,Reversed,ATM,,"35.6895,139.6917"
1728,671496.0,Withdrawal,6382.64,2023-01-24,248,INR,Failed,Online Banking,0.84,"1.3521,103.8198"
1729,643651.0,Deposit,8907.06,2022-07-26,76,GBP,Reversed,Online Banking,2.23,"51.5074,-0.1278"
1730,869385.0,Withdrawal,3113.04,2019-03-24,500,AUD,Reversed,ATM,8.59,"-33.8688,151.2093"
1731,425456.0,Deposit,8784.42,2022-09-27,418,USD,Pending,ATM,7.28,"40.7128,-74.006"
1732,491205.0,Deposit,8890.33,2020-11-15,135,CAD,Reversed,Branch,3.2,"43.65107,-79.347015"
1733,753289.0,Deposit,4891.62,2021-10-20,201,INR,Failed,POS,3.03,"19.076,72.8777"
1734,776203.0,Payment,5546.8,2019-07-16,274,INR,Completed,ATM,2.46,"-33.9249,18.4241"
1735,762323.0,Deposit,8056.42,2019-06-29,155,EUR,Pending,Online Banking,4.68,"40.7128,-74.006"
1736,180894.0,Transfer,3701.65,2019-12-10,71,BRL,Reversed,POS,0.15,"-23.5505,-46.6333"
1737,882074.0,Transfer,5732.08,2022-11-06,387,CAD,Reversed,POS,7.91,"43.65107,-79.347015"
1738,363544.0,Payment,1510.7,2021-02-07,302,CAD,Failed,Mobile App,1.24,"43.65107,-79.347015"
1739,200937.0,Deposit,7899.87,2024-12-03,493,INR,Completed,ATM,1.05,"35.6895,139.6917"
1740,885898.0,Withdrawal,9103.5,2024-12-17,405,ZAR,Failed,POS,0.4,"-33.9249,18.4241"
1741,579098.0,Transfer,589.85,2024-10-30,213,CAD,Completed,Online Banking,0.98,"43.65107,-79.347015"
1742,335053.0,Transfer,9042.3,2021-04-21,38,USD,Pending,Online Banking,7.1,"43.65107,-79.347015"
1743,288501.0,Withdrawal,5020.56,2019-10-29,85,BRL,Failed,Online Banking,1.63,"-23.5505,-46.6333"
1744,379195.0,,9402.3,2020-11-08,378,AUD,Completed,Mobile App,6.03,"-33.8688,151.2093"
1745,516770.0,Deposit,7157.36,2024-01-06,396,EUR,Failed,POS,2.61,
1746,145272.0,Payment,5984.08,2021-09-29,391,JPY,Reversed,ATM,,"-33.9249,18.4241"
1747,368224.0,Deposit,9617.47,2020-04-06,29,GBP,Reversed,Online Banking,4.83,"48.8566,2.3522"
1748,934130.0,Withdrawal,2830.78,2022-04-29,391,INR,Reversed,ATM,7.43,"19.076,72.8777"
1749,917359.0,Transfer,2093.99,2020-02-14,333,AED,Failed,POS,9.68,"25.276987,55.296249"
1750,380331.0,Withdrawal,9197.32,2020-10-19,471,USD,Reversed,Branch,,"40.7128,-74.006"
1751,571024.0,Payment,1262.86,2019-05-01,313,BRL,Reversed,Online Banking,1.84,"-23.5505,-46.6333"
1752,701465.0,Transfer,3914.93,2024-02-14,360,EUR,Completed,Online Banking,7.64,"48.8566,2.3522"
1753,682004.0,Payment,3989.24,2019-04-14,331,GBP,Reversed,Branch,7.25,"51.5074,-0.1278"
1754,765440.0,Deposit,8059.03,2021-08-04,77,EUR,Completed,POS,4.15,"48.8566,2.3522"
1755,555657.0,Deposit,4510.79,2023-01-30,380,SGD,Completed,Branch,8.95,"43.65107,-79.347015"
1756,350362.0,Withdrawal,2341.82,2024-08-17,95,USD,Completed,Mobile App,0.29,"52.52,13.405"
1757,265324.0,Deposit,2992.38,2022-10-07,467,AUD,Pending,ATM,3.87,"-33.8688,151.2093"
1758,226133.0,Transfer,9840.99,2020-10-10,459,AUD,Reversed,Branch,3.47,"-33.8688,151.2093"
1759,365990.0,Transfer,4811.84,2024-03-20,463,EUR,Reversed,POS,2.82,"52.52,13.405"
1760,353956.0,Withdrawal,7375.33,2021-03-16,414,USD,Reversed,POS,2.48,"40.7128,-74.006"
1761,650718.0,Deposit,8110.59,2019-02-09,208,JPY,Reversed,Branch,8.65,"35.6895,139.6917"
1762,629116.0,Deposit,7710.16,2023-06-07,287,USD,Completed,Mobile App,1.47,"40.7128,-74.006"
1763,170010.0,Withdrawal,2371.65,2020-08-15,326,USD,Completed,POS,9.95,"25.276987,55.296249"
1764,606570.0,Withdrawal,5271.45,2019-02-20,147,JPY,Failed,,8.29,"35.6895,139.6917"
1765,845528.0,Payment,9962.79,2020-11-27,337,JPY,Failed,Branch,8.28,"35.6895,139.6917"
1766,906433.0,Transfer,9933.05,2022-05-20,86,ZAR,Completed,POS,1.11,"-33.9249,18.4241"
1767,420148.0,Transfer,8527.17,2024-11-21,210,SGD,Completed,Branch,9.33,"1.3521,103.8198"
1768,475600.0,Withdrawal,2565.98,2023-10-03,149,SGD,Failed,ATM,8.66,"1.3521,103.8198"
1769,485371.0,Transfer,3322.47,2019-01-20,147,ZAR,Completed,ATM,9.59,"-33.9249,18.4241"
1770,981177.0,Withdrawal,2068.9,2020-09-11,224,BRL,Completed,Mobile App,5.56,"-23.5505,-46.6333"
1771,441080.0,Transfer,6182.69,2022-11-15,336,SGD,Reversed,Online Banking,6.94,"1.3521,103.8198"
1772,765649.0,Transfer,6393.95,2023-05-24,472,BRL,Pending,Branch,8.65,"-23.5505,-46.6333"
1773,919863.0,Transfer,6493.11,2019-06-09,30,CAD,Completed,Online Banking,4.04,"43.65107,-79.347015"
1774,670166.0,Transfer,5574.23,2022-07-20,123,INR,Completed,,9.81,"19.076,72.8777"
1775,586818.0,,8272.79,2019-07-25,485,AUD,Reversed,Online Banking,5.25,"-33.8688,151.2093"
1776,918952.0,Transfer,9343.35,2022-09-30,241,SGD,Reversed,POS,4.85,"1.3521,103.8198"
1777,680266.0,Withdrawal,1859.71,2019-08-08,275,CAD,Completed,POS,8.79,"43.65107,-79.347015"
1778,145052.0,Payment,1196.89,2024-12-10,261,INR,Pending,Online Banking,2.24,"19.076,72.8777"
1779,510978.0,Withdrawal,4931.85,2019-09-25,166,USD,Pending,ATM,6.09,"40.7128,-74.006"
1780,105239.0,Payment,4122.44,2020-03-13,32,EUR,Failed,Online Banking,2.1,"48.8566,2.3522"
1781,789167.0,Withdrawal,2175.41,2023-01-21,279,EUR,Completed,ATM,7.51,"48.8566,2.3522"
1782,768543.0,Transfer,7784.52,2023-02-12,112,USD,Pending,Branch,0.39,"40.7128,-74.006"
1783,175447.0,Deposit,6809.49,2021-03-31,268,EUR,Completed,ATM,7.37,"48.8566,2.3522"
1784,695109.0,,2854.75,2019-01-10,242,CAD,Completed,Branch,,"43.65107,-79.347015"
1785,120524.0,Deposit,6547.95,2024-09-03,322,GBP,Reversed,Mobile App,5.54,"51.5074,-0.1278"
